unique_id,ds,y,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8
ECC|000000000011532269_McKesson Medical Surgical,2022/11/1,4460,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,McKesson Medical Surgical,1325
ECC|000000000011532269_McKesson Medical Surgical,2022/12/1,3240,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,McKesson Medical Surgical,1325
ECC|000000000011532269_McKesson Medical Surgical,2023/1/1,2380,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,McKesson Medical Surgical,1325
ECC|000000000011532269_McKesson Medical Surgical,2023/2/1,1520,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,McKesson Medical Surgical,1325
ECC|000000000011532269_McKesson Medical Surgical,2023/3/1,2900,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,McKesson Medical Surgical,1325
ECC|000000000011532269_McKesson Medical Surgical,2023/4/1,3560,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,McKesson Medical Surgical,1325
ECC|000000000011532269_McKesson Medical Surgical,2023/5/1,4700,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,McKesson Medical Surgical,1325
ECC|000000000011532269_McKesson Medical Surgical,2023/6/1,5540,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,McKesson Medical Surgical,1325
ECC|000000000011532269_McKesson Medical Surgical,2023/7/1,5200,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,McKesson Medical Surgical,1325
ECC|000000000011532269_McKesson Medical Surgical,2023/8/1,680,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,McKesson Medical Surgical,1325
ECC|000000000011532269_McKesson Medical Surgical,2023/9/1,5360,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,McKesson Medical Surgical,1325
ECC|000000000011532269_McKesson Medical Surgical,2023/10/1,3020,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,McKesson Medical Surgical,1325
ECC|000000000011532269_McKesson Medical Surgical,2023/11/1,5080,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,McKesson Medical Surgical,1325
ECC|000000000011532269_McKesson Medical Surgical,2023/12/1,2060,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,McKesson Medical Surgical,1325
ECC|000000000011532269_McKesson Medical Surgical,2024/1/1,7560,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,McKesson Medical Surgical,1327
ECC|000000000011532269_McKesson Medical Surgical,2024/2/1,4540,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,McKesson Medical Surgical,1325
ECC|000000000011532269_McKesson Medical Surgical,2024/3/1,2800,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,McKesson Medical Surgical,1325
ECC|000000000011532269_McKesson Medical Surgical,2024/4/1,3560,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,McKesson Medical Surgical,1325
ECC|000000000011532269_McKesson Medical Surgical,2024/5/1,4720,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,McKesson Medical Surgical,1325
ECC|000000000011532269_Medline Industries Inc,2019/2/1,3640,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1326
ECC|000000000011532269_Medline Industries Inc,2019/3/1,4640,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1326
ECC|000000000011532269_Medline Industries Inc,2019/4/1,3820,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1327
ECC|000000000011532269_Medline Industries Inc,2019/5/1,2720,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2019/6/1,2880,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1326
ECC|000000000011532269_Medline Industries Inc,2019/7/1,4700,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2019/8/1,1040,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2019/9/1,4140,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2019/10/1,6840,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2019/11/1,3380,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2019/12/1,4600,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2020/1/1,4040,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2020/2/1,3660,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2020/3/1,6600,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2020/4/1,7760,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2020/5/1,16860,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1327
ECC|000000000011532269_Medline Industries Inc,2020/6/1,16020,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1327
ECC|000000000011532269_Medline Industries Inc,2020/7/1,23940,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2020/8/1,23100,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2020/9/1,35240,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2020/10/1,33260,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2020/11/1,31060,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2020/12/1,34660,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2021/1/1,31060,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2021/2/1,33860,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2021/3/1,31840,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1327
ECC|000000000011532269_Medline Industries Inc,2021/4/1,23260,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2021/5/1,23620,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2021/6/1,32040,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2021/7/1,25260,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2021/8/1,29780,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2021/9/1,55620,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2021/10/1,42380,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2021/11/1,54640,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2021/12/1,40200,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1327
ECC|000000000011532269_Medline Industries Inc,2022/1/1,37360,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2022/2/1,35640,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2022/3/1,25820,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2022/4/1,23560,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2022/5/1,23360,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2022/6/1,26760,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2022/7/1,14740,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2022/8/1,32360,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2022/9/1,23300,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2022/10/1,31400,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2022/11/1,37840,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2022/12/1,30000,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2023/1/1,34100,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2023/2/1,18480,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2023/3/1,30500,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2023/4/1,24400,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2023/5/1,31980,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2023/6/1,33280,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2023/7/1,33420,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2023/8/1,38220,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2023/9/1,33120,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2023/10/1,34440,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2023/11/1,36480,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2023/12/1,36020,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2024/1/1,33960,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2024/2/1,30480,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2024/3/1,32880,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Medline Industries Inc,2024/4/1,31080,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1327
ECC|000000000011532269_Medline Industries Inc,2024/5/1,35880,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Medline Industries Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2019/2/1,1500,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1326
ECC|000000000011532269_Owens & Minor Inc,2019/3/1,1300,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1327
ECC|000000000011532269_Owens & Minor Inc,2019/4/1,1320,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1326
ECC|000000000011532269_Owens & Minor Inc,2019/5/1,1720,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1326
ECC|000000000011532269_Owens & Minor Inc,2019/6/1,1500,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1326
ECC|000000000011532269_Owens & Minor Inc,2019/7/1,1100,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1326
ECC|000000000011532269_Owens & Minor Inc,2019/8/1,200,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1326
ECC|000000000011532269_Owens & Minor Inc,2019/9/1,2300,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2019/10/1,1980,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2019/11/1,2040,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1327
ECC|000000000011532269_Owens & Minor Inc,2019/12/1,1280,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1326
ECC|000000000011532269_Owens & Minor Inc,2020/1/1,1320,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1326
ECC|000000000011532269_Owens & Minor Inc,2020/2/1,1160,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1326
ECC|000000000011532269_Owens & Minor Inc,2020/3/1,1240,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2020/4/1,4620,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2020/5/1,27040,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2020/6/1,14820,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1327
ECC|000000000011532269_Owens & Minor Inc,2020/7/1,16120,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2020/8/1,22280,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2020/9/1,17560,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2020/10/1,26420,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2020/11/1,13800,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2020/12/1,16580,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2021/1/1,16800,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2021/2/1,15960,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1327
ECC|000000000011532269_Owens & Minor Inc,2021/3/1,12260,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2021/4/1,17900,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2021/5/1,13720,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2021/6/1,18400,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2021/7/1,19380,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2021/8/1,16460,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2021/9/1,21100,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2021/10/1,24460,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1327
ECC|000000000011532269_Owens & Minor Inc,2021/11/1,26520,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2021/12/1,25480,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1327
ECC|000000000011532269_Owens & Minor Inc,2022/1/1,24680,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1327
ECC|000000000011532269_Owens & Minor Inc,2022/2/1,10500,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2022/3/1,16680,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2022/4/1,13320,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1327
ECC|000000000011532269_Owens & Minor Inc,2022/5/1,21000,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2022/6/1,15100,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2022/7/1,15660,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2022/8/1,16720,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2022/9/1,19480,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2022/10/1,19620,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2022/11/1,14760,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2022/12/1,12640,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2023/1/1,20620,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2023/2/1,10860,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2023/3/1,16320,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2023/4/1,16160,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1327
ECC|000000000011532269_Owens & Minor Inc,2023/5/1,19840,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2023/6/1,19200,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1327
ECC|000000000011532269_Owens & Minor Inc,2023/7/1,19000,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2023/8/1,16360,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2023/9/1,14180,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2023/10/1,18320,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1327
ECC|000000000011532269_Owens & Minor Inc,2023/11/1,19260,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2023/12/1,25640,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2024/1/1,16360,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1327
ECC|000000000011532269_Owens & Minor Inc,2024/2/1,23660,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2024/3/1,20800,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1327
ECC|000000000011532269_Owens & Minor Inc,2024/4/1,17820,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000000011532269_Owens & Minor Inc,2024/5/1,15540,ECC,11532269,ECC|000000000011532269,IV Pump Delivery,Alaris Medley LVP,Filters,Owens & Minor Inc,1325
ECC|000000001727170007_All Other,2020/8/1,240,ECC,1727170007,ECC|000000001727170007,IV Solutions,FreeFlex,Sodium Chloride,All Other,1215
ECC|000000001727170007_All Other,2020/9/1,270,ECC,1727170007,ECC|000000001727170007,IV Solutions,FreeFlex,Sodium Chloride,All Other,1215
ECC|000000001727170007_All Other,2020/10/1,0,ECC,1727170007,ECC|000000001727170007,IV Solutions,FreeFlex,Sodium Chloride,All Other,1215
ECC|000000001727170007_All Other,2020/11/1,0,ECC,1727170007,ECC|000000001727170007,IV Solutions,FreeFlex,Sodium Chloride,All Other,1215
ECC|000000001727170007_All Other,2020/12/1,0,ECC,1727170007,ECC|000000001727170007,IV Solutions,FreeFlex,Sodium Chloride,All Other,1215
ECC|000000001727170007_All Other,2021/1/1,190,ECC,1727170007,ECC|000000001727170007,IV Solutions,FreeFlex,Sodium Chloride,All Other,1215
ECC|000000001727170007_All Other,2021/2/1,240,ECC,1727170007,ECC|000000001727170007,IV Solutions,FreeFlex,Sodium Chloride,All Other,1215
ECC|000000001727170007_All Other,2021/3/1,100,ECC,1727170007,ECC|000000001727170007,IV Solutions,FreeFlex,Sodium Chloride,All Other,1215
ECC|000000001727170007_All Other,2021/4/1,310,ECC,1727170007,ECC|000000001727170007,IV Solutions,FreeFlex,Sodium Chloride,All Other,1215
ECC|000000001727170007_All Other,2021/5/1,110,ECC,1727170007,ECC|000000001727170007,IV Solutions,FreeFlex,Sodium Chloride,All Other,1215
