feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7
2017-10-01,b52340b4de4566b804c9880aa0b4af5f,c4ca4238a0b923820dcc509a6f75849b,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,1.28
2017-11-01,b52340b4de4566b804c9880aa0b4af5f,c4ca4238a0b923820dcc509a6f75849b,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,2.84
2017-12-01,b52340b4de4566b804c9880aa0b4af5f,c4ca4238a0b923820dcc509a6f75849b,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,4.624
2018-01-01,b52340b4de4566b804c9880aa0b4af5f,c4ca4238a0b923820dcc509a6f75849b,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,0.24
2018-02-01,b52340b4de4566b804c9880aa0b4af5f,c4ca4238a0b923820dcc509a6f75849b,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,1.56
2018-03-01,b52340b4de4566b804c9880aa0b4af5f,c4ca4238a0b923820dcc509a6f75849b,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,1.16
2018-04-01,b52340b4de4566b804c9880aa0b4af5f,c4ca4238a0b923820dcc509a6f75849b,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,2.93
2018-05-01,b52340b4de4566b804c9880aa0b4af5f,c4ca4238a0b923820dcc509a6f75849b,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,0.5780000000000001
2018-06-01,b52340b4de4566b804c9880aa0b4af5f,c4ca4238a0b923820dcc509a6f75849b,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,2.22
2018-07-01,b52340b4de4566b804c9880aa0b4af5f,c4ca4238a0b923820dcc509a6f75849b,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,2.275
2018-08-01,b52340b4de4566b804c9880aa0b4af5f,c4ca4238a0b923820dcc509a6f75849b,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,2.82
2018-09-01,b52340b4de4566b804c9880aa0b4af5f,c4ca4238a0b923820dcc509a6f75849b,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,7.439999999999999
2018-10-01,b52340b4de4566b804c9880aa0b4af5f,c4ca4238a0b923820dcc509a6f75849b,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,3.132
2018-11-01,b52340b4de4566b804c9880aa0b4af5f,c4ca4238a0b923820dcc509a6f75849b,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,11.39
2018-12-01,b52340b4de4566b804c9880aa0b4af5f,c4ca4238a0b923820dcc509a6f75849b,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,0.4
2016-01-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,3.7
2016-02-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,8.4
2016-03-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,24.9
2016-04-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,12.0
2016-05-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,13.4
2016-06-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,19.5
2016-07-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,12.1
2016-08-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,8.9
2016-09-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,12.2
2016-10-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,20.5
2016-11-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,15.6
2016-12-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,14.2
2017-01-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,6.4
2017-02-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,10.7
2017-03-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,7.0
2017-04-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,11.3
2017-05-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,12.6
2017-06-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,14.13
2017-07-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,14.8
2017-08-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,14.7
2017-09-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,18.4
2017-10-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,5.9
2017-11-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,22.9
2017-12-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,18.700000000000003
2018-01-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,19.5
2018-02-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,7.4
2018-03-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,6.8
2018-04-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,9.1
2018-05-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,9.4
2018-06-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,17.900000000000002
2018-07-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,12.2
2018-08-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,16.0
2018-09-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,15.1
2018-10-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,3.0
2018-11-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,1.7000000000000002
2018-12-01,c34a7191f6e9948068b83e7179ea3da8,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,828e8752b0145c436ff3df6c1c857cd0,3.9
2016-01-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,3.4
2016-02-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,3.7
2016-03-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,14.000000000000002
2016-04-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,4.8
2016-05-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,2.9000000000000004
2016-06-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,7.1
2016-07-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,4.7
2016-08-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,8.9
2016-09-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,8.5
2016-10-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,4.4
2016-11-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,7.8
2016-12-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,3.0
2017-01-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,1.0
2017-02-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,2.9000000000000004
2017-03-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,9.2
2017-04-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,3.0
2017-05-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,5.700000000000001
2017-06-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,6.1000000000000005
2017-07-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,8.5
2017-08-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,2.9000000000000004
2017-09-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,4.2
2017-10-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,6.900000000000001
2017-11-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,6.4
2017-12-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,11.1
2018-01-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,6.699999999999999
2018-02-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,4.5
2018-03-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,6.7
2018-04-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,5.7
2018-05-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,7.0
2018-06-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,2.1
2018-07-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,9.1
2018-08-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,6.7
2018-09-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,2.1
2018-11-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,3.2
2018-12-01,d0f5722f11a0cc839fa2ca6ea49d8585,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,5.0
2016-01-01,d0f5722f11a0cc839fa2ca6ea49d8585,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,2.1
2016-02-01,d0f5722f11a0cc839fa2ca6ea49d8585,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,0.4
2016-03-01,d0f5722f11a0cc839fa2ca6ea49d8585,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,7.8
2016-04-01,d0f5722f11a0cc839fa2ca6ea49d8585,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,4.5920000000000005
2016-05-01,d0f5722f11a0cc839fa2ca6ea49d8585,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,2.108
2016-06-01,d0f5722f11a0cc839fa2ca6ea49d8585,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,0.092
2016-07-01,d0f5722f11a0cc839fa2ca6ea49d8585,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,1.715
2016-08-01,d0f5722f11a0cc839fa2ca6ea49d8585,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,5.26
2016-09-01,d0f5722f11a0cc839fa2ca6ea49d8585,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,4.835
2016-10-01,d0f5722f11a0cc839fa2ca6ea49d8585,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,1.3
2016-11-01,d0f5722f11a0cc839fa2ca6ea49d8585,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,2.1
2016-12-01,d0f5722f11a0cc839fa2ca6ea49d8585,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,0.602
2017-01-01,d0f5722f11a0cc839fa2ca6ea49d8585,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,0.3
2017-02-01,d0f5722f11a0cc839fa2ca6ea49d8585,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,0.49
2017-03-01,d0f5722f11a0cc839fa2ca6ea49d8585,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,5.043
2017-04-01,d0f5722f11a0cc839fa2ca6ea49d8585,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,0.69
2017-05-01,d0f5722f11a0cc839fa2ca6ea49d8585,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,2.5
2017-06-01,d0f5722f11a0cc839fa2ca6ea49d8585,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,1.102
2017-07-01,d0f5722f11a0cc839fa2ca6ea49d8585,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,3.1
2017-08-01,d0f5722f11a0cc839fa2ca6ea49d8585,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,5.19
2017-09-01,d0f5722f11a0cc839fa2ca6ea49d8585,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,2.9
2017-10-01,d0f5722f11a0cc839fa2ca6ea49d8585,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,1.7799999999999998
2017-11-01,d0f5722f11a0cc839fa2ca6ea49d8585,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,6.0
